split,true_cat,test_idx,test_x1,test_x2,logp_cat1,logp_cat2,pred_cat,correct,model,training_type
4,1,10,0.866,-0.264,-2.636228510882926,-2.452341255378038,2,false,trad,uniform
4,1,11,0.417,0.235,-2.037034095724585,-1.8944679024182993,2,false,trad,uniform
4,1,12,0.2,-0.668,-1.4729782456429559,-2.790316276315998,1,true,trad,uniform
4,1,13,-0.293,-0.055,-1.1363555994015386,-2.283751067500929,1,true,trad,uniform
4,1,14,-0.005,0.431,-1.8341941796296293,-1.8803542261023847,1,true,trad,uniform
4,1,15,0.716,0.274,-2.6792462655398825,-1.9737971104896432,2,false,trad,uniform
4,1,16,0.778,-0.878,-2.723303923125472,-3.2607426166556355,1,true,trad,uniform
4,1,17,0.723,0.101,-2.493524953542155,-2.064893079391695,2,false,trad,uniform
4,1,18,0.798,-0.533,-2.4966866439373527,-2.735424783822856,1,true,trad,uniform
4,1,19,-0.215,-0.126,-1.107813992035006,-2.2902310581301535,1,true,trad,uniform
4,1,20,0.046,-0.416,-1.202234048857509,-2.4755560488597865,1,true,trad,uniform
4,1,21,-0.277,-0.55,-1.0919019271643224,-2.813006134513765,1,true,trad,uniform
4,1,22,-0.581,0.238,-1.5006518790985817,-2.3631865963462366,1,true,trad,uniform
4,1,23,-0.393,0.017,-1.194145508107215,-2.309076299691495,1,true,trad,uniform
4,1,24,-0.918,0.432,-2.1215119754577563,-2.7327353479858014,1,true,trad,uniform
4,1,25,-0.211,0.471,-1.8057687407446006,-1.9774066484223844,1,true,trad,uniform
4,1,26,-0.707,0.646,-2.3104497820807017,-2.4317120063138398,1,true,trad,uniform
4,1,27,0.209,-0.143,-1.4083180322702942,-2.1487527324272935,1,true,trad,uniform
4,1,28,-0.689,0.124,-1.4411824021999147,-2.54426562109627,1,true,trad,uniform
4,1,29,-0.161,0.007,-1.209844355167044,-2.1519787048359205,1,true,trad,uniform
4,1,30,-0.012,0.126,-1.4010806296526084,-2.003057686038749,1,true,trad,uniform
4,1,31,-0.854,0.638,-2.443096763574001,-2.6245611961992132,1,true,trad,uniform
4,1,32,0.005,-0.216,-1.1816626912408736,-2.2665611795999974,1,true,trad,uniform
4,1,33,0.07,-1.207,-2.0618022808514924,-3.7980988756872174,1,true,trad,uniform
4,1,34,-0.176,0.386,-1.6684329509072044,-1.9736068918314038,1,true,trad,uniform
4,1,35,0.052,0.785,-2.627027140548376,-1.8644564999517406,2,false,trad,uniform
4,1,36,-0.003,-0.584,-1.2236023312851894,-2.715659503916517,1,true,trad,uniform
4,1,37,0.287,-0.061,-1.5541249438803924,-2.072988819220244,1,true,trad,uniform
4,1,38,1.217,-0.08,-3.7375004197532085,-2.580896418208496,2,false,trad,uniform
4,1,39,0.574,0.249,-2.3418608207304645,-1.925384310996301,2,false,trad,uniform
4,1,40,0.22,-0.334,-1.3764579727295867,-2.342275329777917,1,true,trad,uniform
4,1,41,0.767,-0.517,-2.4147675784238953,-2.696120001749638,1,true,trad,uniform
4,1,42,0.273,-0.178,-1.4753401743035868,-2.1766615584397493,1,true,trad,uniform
4,1,43,-0.093,-0.191,-1.1272833160930216,-2.2831084515701745,1,true,trad,uniform
4,1,44,-0.515,-0.997,-1.5690199773794398,-3.736396304591615,1,true,trad,uniform
4,1,45,0.985,-1.321,-3.990620236619768,-4.2715856204431155,1,true,trad,uniform
4,1,46,0.42,-1.242,-2.57196906979299,-3.848519080195662,1,true,trad,uniform
4,1,47,0.358,-0.928,-1.9544946485660541,-3.2199704451071036,1,true,trad,uniform
4,1,48,0.603,-1.452,-3.368918177131231,-4.362249396587194,1,true,trad,uniform
4,1,49,0.566,-1.053,-2.499783634726995,-3.4939562645416453,1,true,trad,uniform
4,1,50,0.397,-0.464,-1.646286104031885,-2.5014979660038303,1,true,trad,uniform
4,2,1,0.134,1.079,-3.5122557808288697,-1.9627110275857735,2,true,trad,uniform
4,2,2,0.435,2.152,-7.518641655690457,-3.27368222145907,2,true,trad,uniform
4,2,3,1.767,1.196,-7.451357094723122,-3.226107972175722,2,true,trad,uniform
4,2,4,-0.133,1.282,-3.9879635999229257,-2.2069366162087856,2,true,trad,uniform
4,2,5,1.329,1.904,-7.950878018135539,-3.4528212771821143,2,true,trad,uniform
4,2,6,0.368,0.244,-1.970253681908813,-1.8847158242727156,2,true,trad,uniform
4,2,7,1.034,1.975,-7.708509121663726,-3.268812349281211,2,true,trad,uniform
4,2,8,1.419,1.031,-6.146697117897802,-2.650472415024177,2,true,trad,uniform
4,2,9,0.606,0.123,-2.2582546942377917,-2.0001940989877562,2,true,trad,uniform
4,2,10,0.127,0.366,-1.8401988346563491,-1.8568588118340426,1,false,trad,uniform
4,2,11,2.677,3.094,-9.991991758614667,-7.691904413078366,2,true,trad,uniform
4,2,12,1.622,2.007,-8.438038765159202,-3.9943278975292604,2,true,trad,uniform
4,2,13,2.195,2.137,-9.037737750712948,-5.053381788621655,2,true,trad,uniform
4,2,14,1.715,1.924,-8.434746919474755,-3.9948173738520607,2,true,trad,uniform
4,2,15,1.157,2.115,-8.130379542516964,-3.621154526535328,2,true,trad,uniform
4,2,16,0.803,0.077,-2.6606167323277994,-2.124674537043508,2,true,trad,uniform
4,2,17,2.884,-0.425,-8.836963673824195,-3.875341559433222,2,true,trad,uniform
4,2,18,0.86,-0.882,-2.934688531949297,-3.31704823722798,1,false,trad,uniform
4,2,19,0.611,-0.302,-2.028964045354084,-2.360192060709914,1,false,trad,uniform
4,2,20,1.313,-0.328,-3.9903327863107685,-2.920971948844361,2,true,trad,uniform
4,2,21,-0.054,1.249,-3.9149384134420613,-2.1418055897398762,2,true,trad,uniform
4,2,22,-1.638,0.639,-4.021387047666858,-4.066733206121873,1,false,trad,uniform
4,2,23,-1.347,1.168,-4.683273833790537,-3.644470357864658,2,true,trad,uniform
4,2,24,-0.663,0.858,-2.7881299802005706,-2.418429370120709,2,true,trad,uniform
4,2,25,-1.402,0.179,-2.658267432568128,-3.6643739018109365,1,false,trad,uniform
4,2,26,3.086,1.335,-9.338116875767671,-4.237093079914824,2,true,trad,uniform
4,2,27,2.915,2.066,-9.536429161243786,-5.504768886851384,2,true,trad,uniform
4,2,28,2.823,1.313,-9.088348657236004,-4.195177071038451,2,true,trad,uniform
4,2,29,1.693,3.224,-9.598872372329803,-6.822605705618778,2,true,trad,uniform
4,2,30,1.073,0.209,-3.5355863130662204,-2.253957561798378,2,true,trad,uniform
4,2,31,-0.7,1.134,-3.6197534020880138,-2.5954079649744757,2,true,trad,uniform
4,2,32,0.957,2.59,-8.683331662839898,-4.422897231278856,2,true,trad,uniform
4,2,33,0.129,1.873,-6.3330199350542395,-2.809616749092015,2,true,trad,uniform
4,2,34,0.067,2.164,-7.324052970635296,-3.319974962979755,2,true,trad,uniform
4,2,35,-0.077,1.294,-4.055491612632041,-2.1892253548194076,2,true,trad,uniform
4,2,36,0.16,1.66,-5.553080466939454,-2.5033603821330503,2,true,trad,uniform
4,2,37,-0.641,2.473,-8.206236572700991,-4.434107108846565,2,true,trad,uniform
4,2,38,-0.095,1.809,-5.963365634025783,-2.7917074154709436,2,true,trad,uniform
4,2,39,-0.02,-0.015,-1.268018002243879,-2.100011029944095,1,false,trad,uniform
4,2,40,-2.088,2.041,-8.676984807638956,-6.321838126607396,2,true,trad,uniform
4,2,41,-1.35,1.247,-4.93924333724474,-3.7068381639701964,2,true,trad,uniform
4,2,42,-2.027,2.179,-8.801243318478221,-6.390708387086812,2,true,trad,uniform
4,2,43,-2.686,1.332,-8.639824115217934,-7.158288706161301,2,true,trad,uniform
4,2,44,-2.508,0.757,-7.207628312980537,-6.368887134229439,2,true,trad,uniform
4,2,45,-1.621,1.583,-6.656676817024241,-4.588940952646608,2,true,trad,uniform
4,2,46,0.182,0.055,-1.511258196786668,-1.9954058164416868,1,false,trad,uniform
4,2,47,0.92,0.11,-2.996885857548714,-2.182283658165457,2,true,trad,uniform
4,2,48,0.315,0.454,-2.2167704522370597,-1.8174618672154506,2,true,trad,uniform
4,2,49,0.515,0.022,-1.9858105132108514,-2.0375297568739823,1,false,trad,uniform
4,2,50,-0.373,0.106,-1.273476662948065,-2.233513861251746,1,false,trad,uniform
5,1,1,-0.864,-1.017,-3.1884309873452303,-3.964876580000035,1,true,trad,uniform
5,1,2,-0.689,-0.976,-2.7611812009199914,-3.7241324994535554,1,true,trad,uniform
5,1,3,-0.589,-1.328,-3.8158486561636336,-4.166062486271179,1,true,trad,uniform
5,1,4,-0.487,0.067,-1.070500358467215,-2.485615753508596,1,true,trad,uniform
5,1,5,-0.512,-1.003,-2.5875717843857373,-3.5869381404925917,1,true,trad,uniform
5,1,6,-0.222,-1.145,-2.7332704519556645,-3.531259473164216,1,true,trad,uniform
5,1,7,-0.734,-1.888,-6.056077639346913,-5.393720348487202,2,false,trad,uniform
5,1,8,-0.221,-1.576,-4.264436022363057,-4.255674086806146,2,false,trad,uniform
5,1,9,0.04,-1.569,-3.998131936301913,-4.054941134519499,1,true,trad,uniform
5,1,10,-0.605,-1.396,-4.092938939864139,-4.300168152091726,1,true,trad,uniform
5,1,11,0.378,0.129,-1.5529465684956762,-2.163463464830473,1,true,trad,uniform
5,1,12,0.629,-0.166,-1.8410752242373998,-2.232472952314378,1,true,trad,uniform
5,1,13,0.981,-0.438,-2.893983778149588,-2.4516525693097253,2,false,trad,uniform
5,1,14,0.696,-0.182,-2.0156925663882266,-2.243160937174047,1,true,trad,uniform
5,1,15,0.357,0.652,-2.430733654359475,-2.204260624793587,2,false,trad,uniform
5,1,16,0.326,-0.201,-1.214164894803441,-2.2843554832376243,1,true,trad,uniform
5,1,17,-0.063,-0.356,-0.966833510493609,-2.5414413229682555,1,true,trad,uniform
5,1,18,0.568,0.035,-1.8406819427600438,-2.1677565987026073,1,true,trad,uniform
5,1,19,0.674,-0.62,-2.1101275877655823,-2.536425203697633,1,true,trad,uniform
5,1,20,0.485,0.319,-2.0622873971389897,-2.1452253883970815,1,true,trad,uniform
5,1,21,0.018,-0.936,-1.9793940813059434,-3.0725521171780454,1,true,trad,uniform
5,1,22,-0.184,-1.475,-3.859395356986256,-4.040386047358613,1,true,trad,uniform
5,1,23,-0.476,-0.271,-1.1051978524383057,-2.7424628848533374,1,true,trad,uniform
5,1,24,-0.215,-0.126,-0.9136337933226482,-2.470517269442429,1,true,trad,uniform
5,1,25,0.13,-0.774,-1.6029762728585988,-2.8182259224359036,1,true,trad,uniform
5,1,26,-0.511,0.158,-1.1275668938340275,-2.4329902191003177,1,true,trad,uniform
5,1,27,-0.918,0.432,-1.6902562547520787,-2.420901370135044,1,true,trad,uniform
5,1,28,-0.277,-0.55,-1.2562687377840966,-2.848207300241488,1,true,trad,uniform
5,1,29,-1.101,0.013,-1.8827250944785687,-2.8756980018643388,1,true,trad,uniform
5,1,30,-0.47,0.216,-1.1452380711153514,-2.377639268726997,1,true,trad,uniform
5,1,31,-0.925,0.514,-1.7684959962560174,-2.3724985583827727,1,true,trad,uniform
5,1,32,-0.565,-0.03,-1.1089041116423064,-2.6006210959316722,1,true,trad,uniform
5,1,33,-0.39,-0.765,-1.780774626780113,-3.1688162740825194,1,true,trad,uniform
5,1,34,-0.643,-0.164,-1.2173120050257575,-2.7616287523060525,1,true,trad,uniform
5,1,35,-1.252,0.125,-2.188483818414998,-2.8580671351769027,1,true,trad,uniform
5,1,36,-0.666,0.115,-1.227326467040895,-2.538708429879251,1,true,trad,uniform
5,1,37,1.424,-1.028,-4.631127150533948,-3.3127274708870758,2,false,trad,uniform
5,1,38,-0.38,0.023,-0.9988585810026673,-2.462552315160685,1,true,trad,uniform
5,1,39,0.184,-0.753,-1.5869133732275036,-2.7704877100082888,1,true,trad,uniform
5,1,40,0.644,0.556,-2.905024164297725,-2.204570098818376,2,false,trad,uniform
5,1,41,0.19,-0.862,-1.8254999010330486,-2.890461213770595,1,true,trad,uniform
5,1,42,0.574,0.249,-2.152810304320892,-2.1448237870359974,2,false,trad,uniform
5,1,43,-0.213,-0.101,-0.9159019270231165,-2.4545432620529226,1,true,trad,uniform
5,1,44,0.299,-1.234,-2.856860025253309,-3.356138699045039,1,true,trad,uniform
5,1,45,0.22,-0.334,-1.0979629684156547,-2.393496174914438,1,true,trad,uniform
5,1,46,0.446,-0.827,-1.9861590521793593,-2.7667980238602947,1,true,trad,uniform
5,1,47,0.074,-0.862,-1.7907676017453436,-2.949173415960574,1,true,trad,uniform
5,1,48,0.664,-0.859,-2.405137426526767,-2.7837797785494898,1,true,trad,uniform
5,1,49,0.608,-0.35,-1.7719083581516524,-2.328556860864644,1,true,trad,uniform
5,1,50,0.901,-1.215,-3.4867616643769987,-3.295068737408726,2,false,trad,uniform
5,2,1,0.467,1.8,-5.32576079158649,-3.4132385140536194,2,true,trad,uniform
5,2,2,0.9,1.242,-5.009807955409167,-2.7911262068935967,2,true,trad,uniform
5,2,3,0.239,1.002,-2.903833450545201,-2.3490042987052044,2,true,trad,uniform
5,2,4,0.551,1.882,-5.7271147761866645,-3.591501506006275,2,true,trad,uniform
5,2,5,0.681,2.648,-7.908889293267098,-5.291699697851336,2,true,trad,uniform
5,2,6,2.715,1.249,-8.750508888546799,-5.060089788811988,2,true,trad,uniform
5,2,7,1.715,1.924,-8.062334230201344,-4.434660007272249,2,true,trad,uniform
5,2,8,2.881,1.97,-9.291227942621314,-6.439317288909581,2,true,trad,uniform
5,2,9,1.622,2.007,-8.032800562393913,-4.4883430391194015,2,true,trad,uniform
5,2,10,2.7,2.341,-9.362608735315629,-6.774355196652342,2,true,trad,uniform
5,2,11,0.16,1.66,-4.377573484763407,-3.044911412750132,2,true,trad,uniform
5,2,12,-0.211,1.443,-3.3407677382444074,-2.553196329309986,2,true,trad,uniform
5,2,13,-0.095,1.809,-4.509519976714364,-3.1752897826845823,2,true,trad,uniform
5,2,14,-0.301,1.868,-4.547142455585355,-3.2049973355294976,2,true,trad,uniform
5,2,15,-1.022,1.397,-3.385234250219821,-2.5576280153087874,2,true,trad,uniform
5,2,16,4.832,1.423,-10.648872500992796,-10.33776239212741,2,true,trad,uniform
5,2,17,5.795,-0.163,-11.183595031654127,-11.201061027267405,1,false,trad,uniform
5,2,18,3.934,1.73,-10.056758257704905,-8.634677154594756,2,true,trad,uniform
5,2,19,3.761,0.635,-9.624354571288242,-7.225511919830717,2,true,trad,uniform
5,2,20,4.244,-0.356,-10.022356528247299,-8.626130274019557,2,true,trad,uniform
5,2,21,0.467,-0.814,-1.9912660066340218,-2.748053487440768,1,false,trad,uniform
5,2,22,0.526,-0.135,-1.6071852357381404,-2.222061356156113,1,false,trad,uniform
5,2,23,1.146,-0.212,-3.533218651942012,-2.3973702511777777,2,true,trad,uniform
5,2,24,-0.609,0.247,-1.2455890799697729,-2.412934227311594,1,false,trad,uniform
5,2,25,0.144,0.383,-1.5886077987860725,-2.1694511707825854,1,false,trad,uniform
5,2,26,0.232,0.948,-2.7828513991963906,-2.3138882127108107,2,true,trad,uniform
5,2,27,0.166,0.504,-1.8271168375598927,-2.1680347859068703,1,false,trad,uniform
5,2,28,-0.256,0.66,-1.693067090393332,-2.151394281044538,1,false,trad,uniform
5,2,29,0.182,0.055,-1.1828517925504798,-2.2208339085527355,1,false,trad,uniform
5,2,30,0.655,1.01,-3.8529267024317746,-2.472941320135794,2,true,trad,uniform
5,2,31,3.196,0.789,-9.091051776886324,-5.780903511394059,2,true,trad,uniform
5,2,32,3.081,1.639,-9.300474835398605,-6.3666827055020025,2,true,trad,uniform
5,2,33,1.913,2.224,-8.600780392287861,-5.25922401388794,2,true,trad,uniform
5,2,34,2.541,1.493,-8.694625060735198,-5.0083368874937655,2,true,trad,uniform
5,2,35,3.088,2.109,-9.539182091299429,-7.138195001146153,2,true,trad,uniform
5,2,36,0.186,2.099,-5.775182493299955,-3.8718109188244076,2,true,trad,uniform
5,2,37,-0.077,1.294,-3.0915257457472993,-2.4500567876830943,2,true,trad,uniform
5,2,38,1.02,2.463,-7.930644075030859,-4.995811563747245,2,true,trad,uniform
5,2,39,0.379,1.845,-5.290506606261255,-3.456993979047711,2,true,trad,uniform
5,2,40,-0.158,1.992,-5.051900321907338,-3.5076269239376474,2,true,trad,uniform
5,2,41,1.248,2.295,-7.93423416734656,-4.757870421698722,2,true,trad,uniform
5,2,42,0.481,1.024,-3.4489263551479765,-2.435507874055381,2,true,trad,uniform
5,2,43,-0.364,0.849,-1.959249469220492,-2.1309835126034717,1,false,trad,uniform
5,2,44,0.345,1.427,-4.074174734080613,-2.8003682824856826,2,true,trad,uniform
5,2,45,0.811,0.954,-4.173449899180682,-2.4761726112505245,2,true,trad,uniform
5,2,46,0.042,0.541,-1.7376969357068761,-2.1705777704695652,1,false,trad,uniform
5,2,47,1.395,3.306,-9.27359359755814,-7.404367410997696,2,true,trad,uniform
5,2,48,-0.235,2.323,-6.132248005247827,-4.220220601990939,2,true,trad,uniform
5,2,49,-0.042,1.778,-4.469511120397762,-3.145453508612881,2,true,trad,uniform
5,2,50,1.767,1.196,-7.311542227740645,-3.4239960026100063,2,true,trad,uniform
6,1,1,-0.144,0.201,-0.9332798634357536,-2.246381294539111,1,true,trad,uniform
6,1,2,-0.607,0.921,-2.791354315486465,-2.2545102311966803,2,false,trad,uniform
6,1,3,-0.389,0.577,-1.634956816961677,-2.3368810344006166,1,true,trad,uniform
6,1,4,-1.007,0.122,-1.8838886920051365,-3.290746442750899,1,true,trad,uniform
6,1,5,-0.823,0.314,-1.6964994311686492,-2.8839095044390493,1,true,trad,uniform
6,1,6,0.241,-1.66,-4.386282360773813,-6.596005785726943,1,true,trad,uniform
6,1,7,0.282,-0.439,-1.194752667471486,-2.4995460812000343,1,true,trad,uniform
6,1,8,0.11,-1.151,-2.375592226101718,-5.244942787131481,1,true,trad,uniform
6,1,9,0.466,-0.753,-1.9380470712000684,-3.667312540360314,1,true,trad,uniform
6,1,10,-0.093,-0.191,-0.7392672282543632,-2.6335540727760316,1,true,trad,uniform
6,1,11,0.074,-0.862,-1.5981385809382243,-4.364534510006518,1,true,trad,uniform
6,1,12,-0.069,-1.042,-1.9508731379726618,-4.971408927563349,1,true,trad,uniform
6,1,13,0.664,-0.859,-2.6005162112333644,-4.191763206607195,1,true,trad,uniform
6,1,14,0.18,-1.224,-2.6745026406677863,-5.454893708370571,1,true,trad,uniform
6,1,15,0.312,-0.481,-1.279064231432801,-2.612893075456644,1,true,trad,uniform
6,1,16,0.024,-0.543,-1.023849891312513,-3.3415925288680484,1,true,trad,uniform
6,1,17,0.026,-1.265,-2.673931106207918,-5.561104863300838,1,true,trad,uniform
6,1,18,-0.051,-0.817,-1.424078347179002,-4.315508692964567,1,true,trad,uniform
6,1,19,-0.081,-0.336,-0.7896914266574256,-2.9452956585344747,1,true,trad,uniform
6,1,20,0.605,-1.093,-3.0283968571145166,-5.145040388697965,1,true,trad,uniform
6,1,21,0.723,0.101,-2.1261897177370126,-1.0034967894954614,2,false,trad,uniform
6,1,22,0.778,-0.878,-2.9513161103744694,-4.372912459564987,1,true,trad,uniform
6,1,23,0.13,-0.774,-1.4688464883903751,-4.007262937823898,1,true,trad,uniform
6,1,24,-0.215,-0.126,-0.7255253092363055,-2.7889610889480316,1,true,trad,uniform
6,1,25,0.284,-0.706,-1.5379058209527898,-3.5794979471219275,1,true,trad,uniform
6,1,26,-0.224,0.335,-1.1119710932777493,-2.317963999487629,1,true,trad,uniform
6,1,27,-0.471,0.233,-1.0889866564858641,-2.6958923916748923,1,true,trad,uniform
6,1,28,-0.936,-0.219,-1.5938716408004983,-3.738649155426093,1,true,trad,uniform
6,1,29,-0.263,-0.101,-0.7364756395512948,-2.842046735625445,1,true,trad,uniform
6,1,30,-0.98,-0.325,-1.734396606828504,-3.9655809516349025,1,true,trad,uniform
6,1,31,-1.416,1.344,-6.150500953758024,-2.9835840559253244,2,false,trad,uniform
6,1,32,-0.629,0.768,-2.3555723494849494,-2.347902049721138,2,false,trad,uniform
6,1,33,-0.34,0.933,-2.6047413335945957,-2.135215731106773,2,false,trad,uniform
6,1,34,-0.437,1.075,-3.1546263580262135,-2.1227327319784712,2,false,trad,uniform
6,1,35,-1.359,1.197,-5.449171550613272,-2.9097115695452653,2,false,trad,uniform
6,1,36,-0.976,-0.41,-1.7789673942957889,-4.116773766236215,1,true,trad,uniform
6,1,37,-0.319,-0.665,-1.145361949727622,-4.127836702056447,1,true,trad,uniform
6,1,38,-1.12,-0.818,-2.716360350703531,-5.083916183312196,1,true,trad,uniform
6,1,39,-0.011,-0.937,-1.708917739822419,-4.6494497314157455,1,true,trad,uniform
6,1,40,-1.087,-0.322,-2.009065142693923,-4.0688465690979205,1,true,trad,uniform
6,1,41,-0.322,-1.232,-2.518453807784004,-5.521008697677477,1,true,trad,uniform
6,1,42,-0.524,-0.593,-1.18718880351063,-4.118135825551351,1,true,trad,uniform
6,1,43,-0.471,-1.518,-3.6444191315477266,-6.265890150702948,1,true,trad,uniform
6,1,44,-0.853,-0.665,-1.799418784751121,-4.510332325256493,1,true,trad,uniform
6,1,45,-0.605,-1.396,-3.3172098611473912,-6.027355438639607,1,true,trad,uniform
6,1,46,0.34,-0.222,-1.1698880477742055,-1.6947920454836258,1,true,trad,uniform
6,1,47,1.137,-0.213,-3.4137912488050395,-2.4900568319818457,2,false,trad,uniform
6,1,48,0.821,-0.154,-2.308614968852832,-1.5050408950008682,2,false,trad,uniform
6,1,49,1.506,0.339,-5.3104735457416306,-3.4880962631861747,2,false,trad,uniform
6,1,50,-0.08,0.16,-0.9046663844450823,-2.1241726539590253,1,true,trad,uniform
6,2,1,2.677,3.094,-9.992012961171827,-8.0980668809486,2,true,trad,uniform
6,2,2,2.881,1.97,-9.460087084843492,-7.343373324476507,2,true,trad,uniform
6,2,3,0.932,1.898,-7.630593853491122,-2.9607998124924,2,true,trad,uniform
6,2,4,2.7,2.341,-9.538132724107154,-7.145453756600217,2,true,trad,uniform
6,2,5,2.715,1.249,-8.969566470919602,-6.63474131698629,2,true,trad,uniform
6,2,6,-1.084,-0.65,-2.3256627115259545,-4.692721858098809,1,false,trad,uniform
6,2,7,0.305,0.129,-1.2404049911772996,-1.2021672241107983,2,true,trad,uniform
6,2,8,-0.863,0.396,-1.9080948176590296,-2.828671356759495,1,false,trad,uniform
6,2,9,-1.347,1.168,-5.306326521742614,-2.8968806492489514,2,true,trad,uniform
6,2,10,-0.649,2.324,-8.170612195940215,-2.7960820186992317,2,true,trad,uniform
6,2,11,2.014,0.059,-7.235187814679015,-5.459220090709429,2,true,trad,uniform
6,2,12,2.242,1.478,-8.638983652713463,-5.3596477889424765,2,true,trad,uniform
6,2,13,1.635,-0.147,-5.57798845378959,-4.4242338684821485,2,true,trad,uniform
6,2,14,1.78,0.681,-6.946109718557809,-4.352590749485225,2,true,trad,uniform
6,2,15,1.547,0.814,-6.320616266621943,-3.740964760170907,2,true,trad,uniform
6,2,16,2.517,-0.761,-8.547982471681811,-7.799259332322208,2,true,trad,uniform
6,2,17,0.575,-0.547,-1.8676196822384927,-2.700446095021586,1,false,trad,uniform
6,2,18,2.884,-0.425,-8.889409749080393,-8.162092866598432,2,true,trad,uniform
6,2,19,1.313,-0.328,-4.170507064985614,-3.4759749214051645,2,true,trad,uniform
6,2,20,1.009,0.405,-3.4067824654896484,-1.7094394647743278,2,true,trad,uniform
6,2,21,-0.572,-0.052,-0.9698917301298109,-3.160606903113449,1,false,trad,uniform
6,2,22,-1.271,-0.417,-2.622488057481649,-4.45270459936394,1,false,trad,uniform
