split,true_cat,test_idx,logp_cat1,logp_cat2,pred_cat,correct,model,training_type
4,2,37,-1.416746338294164,-1.622745356144769,1,false,trad,uniform
4,2,38,-2.085245649090585,-1.7964753933756543,2,true,trad,uniform
4,2,39,-1.6109056650418196,-2.2152083297019467,1,false,trad,uniform
4,2,40,-1.9029774752728088,-1.7932819564652231,2,true,trad,uniform
4,2,41,-3.448123572470155,-3.2143603437751365,2,true,trad,uniform
4,2,42,-3.95033921754853,-3.7705923636941887,2,true,trad,uniform
4,2,43,-3.905935821812311,-3.4075672306390254,2,true,trad,uniform
4,2,44,-3.6306505641133167,-3.07690787530474,2,true,trad,uniform
4,2,45,-3.5968110338682524,-2.7907662615799405,2,true,trad,uniform
4,2,46,-2.9321014060513604,-2.7286005960483584,2,true,trad,uniform
4,2,47,-4.033057374830981,-3.4418094407849633,2,true,trad,uniform
4,2,48,-2.4850468815873734,-2.19106571784361,2,true,trad,uniform
4,2,49,-3.0110112256772026,-2.761338555870951,2,true,trad,uniform
4,2,50,-2.7602137401095392,-2.5069205575360445,2,true,trad,uniform
5,1,1,-2.259127187445894,-2.7897423546076627,1,true,trad,uniform
5,1,2,-2.534913821221301,-2.924176725410669,1,true,trad,uniform
5,1,3,-1.6670244739314164,-1.920989555312782,1,true,trad,uniform
5,1,4,-2.860931419978565,-2.1024123599841853,2,false,trad,uniform
5,1,5,-2.755212082783391,-2.477820068842196,2,false,trad,uniform
5,1,6,-6.741557276546539,-4.327256965791251,2,false,trad,uniform
5,1,7,-3.756640872391361,-3.5105811516637537,2,false,trad,uniform
5,1,8,-5.846932863242872,-3.8724368023486013,2,false,trad,uniform
5,1,9,-4.195656042844477,-3.8278146727884312,2,false,trad,uniform
5,1,10,-6.1504404054776245,-4.260022627863927,2,false,trad,uniform
5,1,11,-1.9431802949227301,-1.7802504302264284,2,false,trad,uniform
5,1,12,-2.682861535011522,-1.860341589277014,2,false,trad,uniform
5,1,13,-3.1694540546798815,-2.757324045525014,2,false,trad,uniform
5,1,14,-1.7261019221398808,-1.698906779587534,2,false,trad,uniform
5,1,15,-2.9943372591196553,-2.4522193545751683,2,false,trad,uniform
5,1,16,-3.061397999975092,-2.355644122354859,2,false,trad,uniform
5,1,17,-3.4751712655673135,-3.0485035861651957,2,false,trad,uniform
5,1,18,-3.740649050690324,-3.3589548101138065,2,false,trad,uniform
5,1,19,-2.9187771557550155,-2.4236943384786205,2,false,trad,uniform
5,1,20,-3.394557894534328,-3.3953745887114106,1,true,trad,uniform
5,1,21,-2.77331071870999,-2.9405974407582485,1,true,trad,uniform
5,1,22,-3.929701064586883,-3.337468346095982,2,false,trad,uniform
5,1,23,-1.9399064114005147,-2.6619166827887706,1,true,trad,uniform
5,1,24,-2.151088465981833,-2.8989490943880556,1,true,trad,uniform
5,1,25,-5.254565145247083,-4.5160775004756255,2,false,trad,uniform
5,1,26,-3.1938517202732943,-2.984569377904759,2,false,trad,uniform
5,1,27,-2.508677641329221,-3.0950670688058275,1,true,trad,uniform
5,1,28,-2.8629702567186697,-2.9668563763718154,1,true,trad,uniform
5,1,29,-4.618560279822762,-4.31754231246419,2,false,trad,uniform
5,1,30,-3.057730104310597,-2.4269783433517005,2,false,trad,uniform
5,1,31,-1.9924948317939097,-2.6270823624737973,1,true,trad,uniform
5,1,32,-1.6552312247973178,-2.3342818308438007,1,true,trad,uniform
5,1,33,-3.1425572770702628,-3.040040474967416,2,false,trad,uniform
5,1,34,-2.6275545983241755,-2.9823474847821343,1,true,trad,uniform
5,1,35,-2.4230052628797294,-3.165740448267335,1,true,trad,uniform
5,1,36,-4.746133026801623,-2.159596227291486,2,false,trad,uniform
5,1,37,-3.9147370900515064,-2.1828935049028515,2,false,trad,uniform
5,1,38,-3.2507320927713788,-2.373453453221587,2,false,trad,uniform
5,1,39,-2.683082406988084,-1.668035609960229,2,false,trad,uniform
5,1,40,-3.3267367459159747,-1.8395614123197723,2,false,trad,uniform
5,1,41,-3.627578919156339,-3.19286299331988,2,false,trad,uniform
5,1,42,-4.738677875753579,-3.520697505474754,2,false,trad,uniform
5,1,43,-2.7894413222216157,-2.9172099730157584,1,true,trad,uniform
5,1,44,-5.415267587911712,-3.869702536828887,2,false,trad,uniform
5,1,45,-5.080373421723435,-4.271080499871115,2,false,trad,uniform
5,1,46,-4.61938531036253,-3.8462217603610904,2,false,trad,uniform
5,1,47,-2.047413813232482,-2.7981474561524795,1,true,trad,uniform
5,1,48,-2.5869995376034867,-3.032445266184385,1,true,trad,uniform
5,1,49,-2.774059530244612,-3.4850453507230528,1,true,trad,uniform
5,1,50,-2.3783728859212023,-3.036043818042921,1,true,trad,uniform
5,2,1,-9.464718354958634,-5.137126880609479,2,true,trad,uniform
5,2,2,-9.795392607033929,-5.421623967995805,2,true,trad,uniform
5,2,3,-8.67001859113716,-4.14298786066112,2,true,trad,uniform
5,2,4,-9.2251320344033,-4.6458486447232055,2,true,trad,uniform
5,2,5,-9.722462865707932,-5.196441931118709,2,true,trad,uniform
5,2,6,-2.13706309724182,-2.140346135751259,1,false,trad,uniform
5,2,7,-7.2798977727899965,-3.3510340723076117,2,true,trad,uniform
5,2,8,-4.373396390952634,-2.5917638522785733,2,true,trad,uniform
5,2,9,-1.122883371013808,-2.0554326478232534,1,false,trad,uniform
5,2,10,-1.1612790785737275,-1.8336515464186067,1,false,trad,uniform
5,2,11,-9.822380863887693,-5.697426138589277,2,true,trad,uniform
5,2,12,-9.0960364002189,-4.80576490031232,2,true,trad,uniform
5,2,13,-10.085907794984783,-6.424413791709869,2,true,trad,uniform
5,2,14,-9.476483051630959,-5.082603891658828,2,true,trad,uniform
5,2,15,-10.112343638519562,-5.954143459157563,2,true,trad,uniform
5,2,16,-2.1735335124350916,-2.6786475888373893,1,false,trad,uniform
5,2,17,-2.741592585143616,-2.600739183670777,2,true,trad,uniform
5,2,18,-6.768969374695462,-4.504710854293405,2,true,trad,uniform
5,2,19,-3.1346488931309158,-2.682803984733207,2,true,trad,uniform
5,2,20,-1.997143472636541,-2.6007989320118337,1,false,trad,uniform
5,2,21,-4.993932715979166,-3.295626239342962,2,true,trad,uniform
5,2,22,-5.487746672523903,-3.385667662040629,2,true,trad,uniform
5,2,23,-4.79232056965459,-2.9243144874542235,2,true,trad,uniform
5,2,24,-4.665039915041109,-2.7616956729505224,2,true,trad,uniform
5,2,25,-6.436372848136512,-3.2555826456423755,2,true,trad,uniform
5,2,26,-3.0223184072816327,-2.7564359431244734,2,true,trad,uniform
5,2,27,-2.4902059340501053,-1.9935913859945067,2,true,trad,uniform
5,2,28,-3.253577038598806,-2.6993267133986345,2,true,trad,uniform
5,2,29,-2.238956287731956,-2.5505621325805206,1,false,trad,uniform
5,2,30,-2.8545766307348472,-1.9400990447350983,2,true,trad,uniform
5,2,31,-6.360547585789731,-3.980715352730006,2,true,trad,uniform
5,2,32,-7.658401933321937,-4.0930840805596596,2,true,trad,uniform
5,2,33,-5.701047903603562,-2.7903997192316514,2,true,trad,uniform
5,2,34,-5.4867380353002355,-2.8943227597408607,2,true,trad,uniform
5,2,35,-4.980354066675649,-2.7370781531163777,2,true,trad,uniform
5,2,36,-2.297340480721839,-5.822036645525594,1,false,trad,uniform
5,2,37,-1.7450228808187218,-3.9838546079699957,1,false,trad,uniform
5,2,38,-2.3713559802914497,-5.932750883985544,1,false,trad,uniform
5,2,39,-2.097592556164771,-5.117405131482969,1,false,trad,uniform
5,2,40,-3.141608626443213,-6.447023674043137,1,false,trad,uniform
5,2,41,-1.6156304441964568,-1.7367948324671931,1,false,trad,uniform
5,2,42,-1.9660687477268615,-2.3028727439686385,1,false,trad,uniform
5,2,43,-2.279263673090649,-2.943925438627149,1,false,trad,uniform
5,2,44,-1.1768263208497314,-1.746037119497773,1,false,trad,uniform
5,2,45,-2.079641937512621,-1.7308009841487446,2,true,trad,uniform
5,2,46,-3.3349049338533816,-1.7400530461410253,2,true,trad,uniform
5,2,47,-3.321071882536424,-2.1294990183771074,2,true,trad,uniform
5,2,48,-3.607939731701336,-1.9599545979475632,2,true,trad,uniform
5,2,49,-6.892386766004634,-3.22762459582013,2,true,trad,uniform
5,2,50,-4.941927105154798,-2.9968663533600206,2,true,trad,uniform
6,1,1,-4.479061216630784,-4.189200346662654,2,false,trad,uniform
6,1,2,-3.6732460026932996,-3.9204696701382824,1,true,trad,uniform
6,1,3,-3.7513513867444725,-3.763716888215992,1,true,trad,uniform
6,1,4,-3.2836233901368845,-4.026662334705266,1,true,trad,uniform
6,1,5,-4.903668707423092,-4.200570990550933,2,false,trad,uniform
6,1,6,-2.605089538175064,-2.843568029534039,1,true,trad,uniform
6,1,7,-3.358867670860644,-2.4226084913347483,2,false,trad,uniform
6,1,8,-4.291414671147375,-2.4201821472617877,2,false,trad,uniform
6,1,9,-4.396636598953764,-3.2085135534070064,2,false,trad,uniform
6,1,10,-4.611624436210075,-3.014714759040089,2,false,trad,uniform
6,1,11,-2.011074759164727,-2.538030138881605,1,true,trad,uniform
6,1,12,-3.900467831407478,-4.790218261283836,1,true,trad,uniform
6,1,13,-2.0058570709532644,-2.4639336094443314,1,true,trad,uniform
6,1,14,-4.180175025949327,-4.8844817624055645,1,true,trad,uniform
6,1,15,-2.3631072927654904,-3.6136691321666707,1,true,trad,uniform
6,1,16,-2.9928555685274665,-4.117504372213548,1,true,trad,uniform
6,1,17,-3.402042456808379,-4.199336916545118,1,true,trad,uniform
6,1,18,-4.094477651193963,-3.3948634389570023,2,false,trad,uniform
6,1,19,-4.6511389947261925,-3.9568368861996936,2,false,trad,uniform
6,1,20,-3.1940245391944972,-3.7384403146057377,1,true,trad,uniform
6,1,21,-3.098730851473312,-4.340379835783699,1,true,trad,uniform
6,1,22,-2.9072376256075776,-4.013149530497892,1,true,trad,uniform
6,1,23,-4.400523247935921,-5.227968712219061,1,true,trad,uniform
6,1,24,-2.1177632976895833,-2.82303617801691,1,true,trad,uniform
6,1,25,-4.912098819355764,-5.5785921673046275,1,true,trad,uniform
6,1,26,-1.5487840108135407,-1.7607216946003228,1,true,trad,uniform
6,1,27,-1.5454168363340293,-1.4244019094559366,2,false,trad,uniform
6,1,28,-2.25677743603382,-1.861171430088476,2,false,trad,uniform
6,1,29,-1.0952313902412176,-1.9685412654610341,1,true,trad,uniform
6,1,30,-1.3596090709053863,-1.8453612941963866,1,true,trad,uniform
6,1,31,-1.0051260693686432,-2.37799274268995,1,true,trad,uniform
6,1,32,-1.581896979611065,-2.5506193235083217,1,true,trad,uniform
6,1,33,-4.206945021286022,-4.195150778350143,2,false,trad,uniform
6,1,34,-2.9258546758266166,-3.5674136287603826,1,true,trad,uniform
6,1,35,-1.6885692716101246,-2.351944999362196,1,true,trad,uniform
6,1,36,-3.623930579313008,-2.7676991801607627,2,false,trad,uniform
6,1,37,-1.6536426318609976,-1.6496052399368974,2,false,trad,uniform
6,1,38,-2.7707835761008504,-2.8492871252103478,1,true,trad,uniform
6,1,39,-4.047996762819608,-3.1692883566120704,2,false,trad,uniform
6,1,40,-1.9616252796141302,-1.2996706859846778,2,false,trad,uniform
6,1,41,-2.2825363291342806,-3.430417945231776,1,true,trad,uniform
6,1,42,-2.0838155300762886,-3.22464812645132,1,true,trad,uniform
6,1,43,-4.77438245876155,-5.465785590470699,1,true,trad,uniform
6,1,44,-2.4143608982620854,-3.561550473844521,1,true,trad,uniform
6,1,45,-3.8012967129655824,-4.895167322060256,1,true,trad,uniform
6,1,46,-1.2571069470683602,-2.2231695146753405,1,true,trad,uniform
6,1,47,-1.8109632765370463,-2.4461091996970725,1,true,trad,uniform
6,1,48,-1.252463971752976,-2.557638216614804,1,true,trad,uniform
6,1,49,-1.1778008873460168,-2.6309239032208973,1,true,trad,uniform
6,1,50,-1.012862487254476,-2.7996092101736085,1,true,trad,uniform
6,2,1,-7.201638670167506,-4.150273089774185,2,true,trad,uniform
6,2,2,-5.620148821834923,-3.5094928390342144,2,true,trad,uniform
6,2,3,-6.180007366501946,-3.032625809534733,2,true,trad,uniform
6,2,4,-6.6168404477047655,-3.567013372386885,2,true,trad,uniform
6,2,5,-2.579307504031491,-2.406309265573461,2,true,trad,uniform
6,2,6,-5.332524290833872,-2.4862057096730035,2,true,trad,uniform
6,2,7,-4.597412663012449,-2.3044511575709357,2,true,trad,uniform
6,2,8,-2.299572038988832,-2.655948409422633,1,false,trad,uniform
6,2,9,-3.6987907194977576,-2.3485436270320506,2,true,trad,uniform
6,2,10,-4.441128538794722,-2.7764478629462794,2,true,trad,uniform
6,2,11,-3.4330431662316503,-3.063860850029768,2,true,trad,uniform
6,2,12,-5.080868342366965,-3.233427645754631,2,true,trad,uniform
6,2,13,-5.488675124306001,-2.5944355261905376,2,true,trad,uniform
6,2,14,-3.146288394602196,-2.8998330707325444,2,true,trad,uniform
6,2,15,-3.4642840268484245,-2.3502157275219995,2,true,trad,uniform
6,2,16,-4.571665756017895,-2.7623250995714868,2,true,trad,uniform
6,2,17,-3.809929964691437,-3.52587680627141,2,true,trad,uniform
6,2,18,-2.4066671064542104,-3.234885019328604,1,false,trad,uniform
6,2,19,-1.207946561307314,-2.0664347364102413,1,false,trad,uniform
6,2,20,-4.324577058728913,-3.827819042614861,2,true,trad,uniform
6,2,21,-7.045265938254806,-3.4604073352869014,2,true,trad,uniform
6,2,22,-5.908186709143333,-4.092447995595779,2,true,trad,uniform
6,2,23,-5.572361953171771,-3.8770626072665633,2,true,trad,uniform
6,2,24,-4.53290700383132,-3.6746401710452288,2,true,trad,uniform
6,2,25,-5.165285430630231,-3.798883260781959,2,true,trad,uniform
6,2,26,-4.2216372260341535,-3.5247666753102123,2,true,trad,uniform
6,2,27,-3.512168265866457,-2.5975097519598256,2,true,trad,uniform
6,2,28,-1.1239574287026073,-2.794437660630214,1,false,trad,uniform
6,2,29,-0.9876643730945638,-2.213428575738216,1,false,trad,uniform
6,2,30,-3.5644072793699704,-2.924122328602767,2,true,trad,uniform
6,2,31,-1.969837896613221,-2.29892159356917,1,false,trad,uniform
6,2,32,-1.219298778444883,-2.1273311801525647,1,false,trad,uniform
6,2,33,-1.8538437203629397,-1.7111697339393155,2,true,trad,uniform
6,2,34,-1.8981435755479383,-2.273752063008251,1,false,trad,uniform
6,2,35,-4.002331679426082,-2.901263386686477,2,true,trad,uniform
6,2,36,-2.499174596228966,-3.4644923393646554,1,false,trad,uniform
6,2,37,-1.5108670399089803,-1.468105576368971,2,true,trad,uniform
6,2,38,-1.5920995847667634,-1.388312832487244,2,true,trad,uniform
6,2,39,-1.4244255501466005,-2.586068045151395,1,false,trad,uniform
6,2,40,-1.7596778043216177,-1.3424094470772125,2,true,trad,uniform
6,2,41,-4.75830303055383,-3.2492820959652935,2,true,trad,uniform
6,2,42,-2.9420468886921762,-2.7364502056529156,2,true,trad,uniform
6,2,43,-2.092008521412679,-1.6488496432297608,2,true,trad,uniform
6,2,44,-1.609816147971722,-1.2780526864888528,2,true,trad,uniform
6,2,45,-1.8296584793742703,-1.853832967124224,1,false,trad,uniform
6,2,46,-9.363162114236811,-5.10206923678251,2,true,trad,uniform
6,2,47,-9.60444499503118,-6.882182590982833,2,true,trad,uniform
6,2,48,-10.684804786446062,-8.980744920309704,2,true,trad,uniform
6,2,49,-9.832340242024983,-5.148796676017524,2,true,trad,uniform
6,2,50,-9.604188182245737,-5.5379598219849555,2,true,trad,uniform
7,1,1,-3.4793596539796106,-2.5423569625528826,2,false,trad,uniform
7,1,2,-4.79430566889429,-4.377837001953926,2,false,trad,uniform
7,1,3,-3.9950482200762196,-3.6770588448577968,2,false,trad,uniform
7,1,4,-4.251435565246997,-2.6181730262060645,2,false,trad,uniform
7,1,5,-5.675135135239277,-2.9134928645171776,2,false,trad,uniform
7,1,6,-3.3295354184497072,-2.4218982005377874,2,false,trad,uniform
7,1,7,-2.392620195642115,-1.3455959187359514,2,false,trad,uniform
7,1,8,-1.75404746103012,-3.121478940674166,1,true,trad,uniform
7,1,9,-3.2029966691611165,-2.5075754087396676,2,false,trad,uniform
7,1,10,-1.2906601440521408,-2.8839178127606035,1,true,trad,uniform
7,1,11,-3.1452832301762643,-3.6311353528630126,1,true,trad,uniform
7,1,12,-2.597714047347133,-3.3385413337944287,1,true,trad,uniform
7,1,13,-3.6218148810218453,-4.086880347249315,1,true,trad,uniform
7,1,14,-2.6244247659922766,-3.1347277816272197,1,true,trad,uniform
7,1,15,-2.4101287893479095,-3.1067759078059556,1,true,trad,uniform
7,1,16,-3.389362840077119,-3.1351505164660685,2,false,trad,uniform
7,1,17,-2.8352699125475174,-4.660160562136346,1,true,trad,uniform
7,1,18,-4.050083969227151,-2.956573334209036,2,false,trad,uniform
7,1,19,-5.128255358639142,-2.7472011037902417,2,false,trad,uniform
7,1,20,-4.470567655023069,-2.64153296883643,2,false,trad,uniform
7,1,21,-2.470959374752732,-1.0007415764613898,2,false,trad,uniform
7,1,22,-1.6904509632130034,-1.3508352091642197,2,false,trad,uniform
7,1,23,-1.436536449394775,-1.858961247869208,1,true,trad,uniform
7,1,24,-2.4021533814677554,-1.4647506449632028,2,false,trad,uniform
7,1,25,-2.398903614428631,-1.268128269553603,2,false,trad,uniform
7,1,26,-2.836013456643534,-1.995859785706532,2,false,trad,uniform
7,1,27,-3.2318842334834095,-2.6098358534233768,2,false,trad,uniform
7,1,28,-3.1536825233378853,-3.774982619257787,1,true,trad,uniform
7,1,29,-4.4715323460124266,-4.680476599313423,1,true,trad,uniform
7,1,30,-4.579536499959545,-4.781719413430259,1,true,trad,uniform
7,1,31,-2.1878324937033797,-1.228141714664969,2,false,trad,uniform
7,1,32,-3.7173834387797706,-3.3097830986103536,2,false,trad,uniform
7,1,33,-4.301930171410101,-4.090586368548953,2,false,trad,uniform
7,1,34,-2.0602991019624706,-1.7967048614610803,2,false,trad,uniform
7,1,35,-2.601029389053285,-1.7737820961915869,2,false,trad,uniform
7,1,36,-1.8867066582999261,-4.84121270055009,1,true,trad,uniform
7,1,37,-2.228135286100628,-3.0112929021321264,1,true,trad,uniform
7,1,38,-1.7949194541582658,-1.86659419516273,1,true,trad,uniform
7,1,39,-1.6759168185518227,-1.9534811839340676,1,true,trad,uniform
7,1,40,-2.3282997118586897,-1.0895554830151362,2,false,trad,uniform
7,1,41,-3.810631050425679,-3.898781843258984,1,true,trad,uniform
7,1,42,-2.3497910367373187,-3.978683487330465,1,true,trad,uniform
7,1,43,-2.9365268308277823,-3.558978965326281,1,true,trad,uniform
7,1,44,-3.1226232960394023,-2.4377948652243844,2,false,trad,uniform
7,1,45,-3.3164869625008846,-2.4961187097489614,2,false,trad,uniform
7,1,46,-2.0789935424683845,-0.9814838309349312,2,false,trad,uniform
7,1,47,-1.7484259465866092,-1.2458479592571214,2,false,trad,uniform
7,1,48,-2.5244014322235726,-2.591192173335494,1,true,trad,uniform
7,1,49,-1.6582375976050474,-1.925686093538677,1,true,trad,uniform
7,1,50,-2.9853533759297015,-2.363268040892198,2,false,trad,uniform
7,2,1,-2.495369495187465,-6.854760321270452,1,false,trad,uniform
7,2,2,-2.8644484063406876,-6.85926172319262,1,false,trad,uniform
7,2,3,-2.235409733781858,-4.7471828083655065,1,false,trad,uniform
7,2,4,-3.966235958137485,-4.647217324718291,1,false,trad,uniform
7,2,5,-2.9293428951316876,-5.838738418802235,1,false,trad,uniform
7,2,6,-5.544752197292249,-3.2681610649806965,2,true,trad,uniform
7,2,7,-5.178822539656328,-3.346179469506956,2,true,trad,uniform
7,2,8,-5.6289645415042715,-3.1953957637585413,2,true,trad,uniform
7,2,9,-5.748066714947603,-2.8823014617767604,2,true,trad,uniform
7,2,10,-6.661855597627445,-2.512068231313028,2,true,trad,uniform
7,2,11,-2.450553302025179,-1.0396818254204068,2,true,trad,uniform
7,2,12,-4.376750493839985,-4.265490146014967,2,true,trad,uniform
7,2,13,-2.9429227398897337,-2.914185859628071,2,true,trad,uniform
7,2,14,-4.066710712229152,-4.332093971904636,1,false,trad,uniform
7,2,15,-6.529292001651292,-2.9894125403789844,2,true,trad,uniform
7,2,16,-5.3794114805780895,-2.970521636238301,2,true,trad,uniform
7,2,17,-4.017881075712777,-2.8740318806249836,2,true,trad,uniform
7,2,18,-6.068105066825422,-2.884977399902903,2,true,trad,uniform
7,2,19,-3.0047241651963783,-2.617409407750595,2,true,trad,uniform
7,2,20,-5.642830655136408,-2.8399820784732337,2,true,trad,uniform
7,2,21,-2.0152778639001383,-4.266374617020544,1,false,trad,uniform
7,2,22,-2.0401387654400542,-3.960708654755864,1,false,trad,uniform
7,2,23,-4.446863878859816,-2.5658697322379354,2,true,trad,uniform
7,2,24,-1.8732691358174889,-1.6154780753220082,2,true,trad,uniform
7,2,25,-1.4007574546486912,-2.608574161552813,1,false,trad,uniform
7,2,26,-4.265416045930722,-4.370419293644553,1,false,trad,uniform
7,2,27,-3.498646302779504,-3.8910061412386727,1,false,trad,uniform
7,2,28,-7.350296730169705,-4.952430534482994,2,true,trad,uniform
7,2,29,-6.065746433559524,-4.886992523524436,2,true,trad,uniform
7,2,30,-4.809316259579356,-4.603455781640409,2,true,trad,uniform
